zip5	hrrcity	hrrstate	hrr	region
47613	Evansville	IN	179	6
47614	Evansville	IN	179	6
47615	Owensboro	KY	207	9
47616	Evansville	IN	179	6
47617	Evansville	IN	179	6
47618	Evansville	IN	179	6
47619	Evansville	IN	179	6
47620	Evansville	IN	179	6
47629	Evansville	IN	179	6
47630	Evansville	IN	179	6
47631	Evansville	IN	179	6
47633	Evansville	IN	179	6
47634	Evansville	IN	179	6
47635	Owensboro	KY	207	9
47637	Evansville	IN	179	6
47638	Evansville	IN	179	6
47639	Evansville	IN	179	6
47640	Evansville	IN	179	6
47647	Evansville	IN	179	6
47648	Evansville	IN	179	6
47649	Evansville	IN	179	6
47654	Evansville	IN	179	6
47660	Evansville	IN	179	6
47665	Evansville	IN	179	6
47666	Evansville	IN	179	6
47670	Evansville	IN	179	6
47683	Evansville	IN	179	6
47701	Evansville	IN	179	6
47702	Evansville	IN	179	6
47703	Evansville	IN	179	6
47704	Evansville	IN	179	6
47705	Evansville	IN	179	6
47706	Evansville	IN	179	6
47708	Evansville	IN	179	6
47710	Evansville	IN	179	6
47711	Evansville	IN	179	6
47712	Evansville	IN	179	6
47713	Evansville	IN	179	6
47714	Evansville	IN	179	6
47715	Evansville	IN	179	6
47716	Evansville	IN	179	6
47719	Evansville	IN	179	6
47720	Evansville	IN	179	6
47721	Evansville	IN	179	6
47722	Evansville	IN	179	6
47724	Evansville	IN	179	6
47725	Evansville	IN	179	6
47727	Evansville	IN	179	6
47728	Evansville	IN	179	6
47730	Evansville	IN	179	6
47731	Evansville	IN	179	6
47732	Evansville	IN	179	6
47733	Evansville	IN	179	6
47734	Evansville	IN	179	6
47735	Evansville	IN	179	6
47736	Evansville	IN	179	6
47737	Evansville	IN	179	6
47739	Evansville	IN	179	6
47740	Evansville	IN	179	6
47741	Evansville	IN	179	6
47744	Evansville	IN	179	6
47747	Evansville	IN	179	6
47750	Evansville	IN	179	6
47801	Terre Haute	IN	188	6
47802	Terre Haute	IN	188	6
47803	Terre Haute	IN	188	6
47804	Terre Haute	IN	188	6
47805	Terre Haute	IN	188	6
47807	Terre Haute	IN	188	6
47808	Terre Haute	IN	188	6
47809	Terre Haute	IN	188	6
47811	Terre Haute	IN	188	6
47812	Terre Haute	IN	188	6
47830	Terre Haute	IN	188	6
47831	Terre Haute	IN	188	6
47832	Terre Haute	IN	188	6
47833	Indianapolis	IN	183	6
47834	Indianapolis	IN	183	6
47836	Terre Haute	IN	188	6
47837	Indianapolis	IN	183	6
47838	Terre Haute	IN	188	6
47840	Terre Haute	IN	188	6
47841	Terre Haute	IN	188	6
47842	Terre Haute	IN	188	6
47845	Terre Haute	IN	188	6
47846	Indianapolis	IN	183	6
47847	Terre Haute	IN	188	6
47848	Terre Haute	IN	188	6
47849	Terre Haute	IN	188	6
47850	Terre Haute	IN	188	6
47851	Indianapolis	IN	183	6
47852	Terre Haute	IN	188	6
47853	Indianapolis	IN	183	6
47854	Terre Haute	IN	188	6
47855	Terre Haute	IN	188	6
47856	Terre Haute	IN	188	6
47857	Indianapolis	IN	183	6
47858	Terre Haute	IN	188	6
47859	Terre Haute	IN	188	6
47860	Terre Haute	IN	188	6
47861	Terre Haute	IN	188	6
47862	Terre Haute	IN	188	6
47863	Terre Haute	IN	188	6
47864	Terre Haute	IN	188	6
47865	Terre Haute	IN	188	6
47866	Terre Haute	IN	188	6
47868	Indianapolis	IN	183	6
47869	Terre Haute	IN	188	6
47870	Terre Haute	IN	188	6
47871	Terre Haute	IN	188	6
47872	Terre Haute	IN	188	6
47874	Terre Haute	IN	188	6
47875	Terre Haute	IN	188	6
47876	Terre Haute	IN	188	6
47878	Terre Haute	IN	188	6
47879	Terre Haute	IN	188	6
47880	Terre Haute	IN	188	6
47881	Indianapolis	IN	183	6
47882	Terre Haute	IN	188	6
47884	Terre Haute	IN	188	6
47885	Terre Haute	IN	188	6
47901	Lafayette	IN	184	6
47902	Lafayette	IN	184	6
47903	Lafayette	IN	184	6
47904	Lafayette	IN	184	6
47905	Lafayette	IN	184	6
47906	Lafayette	IN	184	6
47907	Lafayette	IN	184	6
47909	Lafayette	IN	184	6
47916	Indianapolis	IN	183	6
47917	Lafayette	IN	184	6
47918	Lafayette	IN	184	6
47920	Lafayette	IN	184	6
47921	Lafayette	IN	184	6
47922	Lafayette	IN	184	6
47923	Lafayette	IN	184	6
47924	Lafayette	IN	184	6
47925	Indianapolis	IN	183	6
47926	Indianapolis	IN	183	6
47928	Terre Haute	IN	188	6
47929	Lafayette	IN	184	6
47930	Lafayette	IN	184	6
47932	Urbana	IL	173	8
47933	Indianapolis	IN	183	6
47934	Indianapolis	IN	183	6
47935	Indianapolis	IN	183	6
47936	Indianapolis	IN	183	6
47937	Indianapolis	IN	183	6
47938	Indianapolis	IN	183	6
47939	Indianapolis	IN	183	6
47940	Indianapolis	IN	183	6
47941	Lafayette	IN	184	6
47942	Lafayette	IN	184	6
47943	Lafayette	IN	184	6
47944	Lafayette	IN	184	6
47946	Indianapolis	IN	183	6
47948	Lafayette	IN	184	6
47949	Indianapolis	IN	183	6
47950	Indianapolis	IN	183	6
47951	Urbana	IL	173	8
47952	Urbana	IL	173	8
47954	Indianapolis	IN	183	6
47955	Indianapolis	IN	183	6
47957	Indianapolis	IN	183	6
47958	Indianapolis	IN	183	6
47959	Indianapolis	IN	183	6
47960	Indianapolis	IN	183	6
47962	Lafayette	IN	184	6
47963	Lafayette	IN	184	6
47964	Lafayette	IN	184	6
47965	Indianapolis	IN	183	6
47966	Terre Haute	IN	188	6
47967	Lafayette	IN	184	6
47968	Indianapolis	IN	183	6
47969	Lafayette	IN	184	6
47970	Lafayette	IN	184	6
47971	Lafayette	IN	184	6
47974	Urbana	IL	173	8
47975	Lafayette	IN	184	6
47977	Lafayette	IN	184	6
47978	Lafayette	IN	184	6
47980	Lafayette	IN	184	6
47981	Lafayette	IN	184	6
47982	Lafayette	IN	184	6
47983	Lafayette	IN	184	6
47984	Lafayette	IN	184	6
47986	Lafayette	IN	184	6
47987	Urbana	IL	173	8
47988	Indianapolis	IN	183	6
47989	Indianapolis	IN	183	6
47990	Indianapolis	IN	183	6
47991	Lafayette	IN	184	6
47992	Lafayette	IN	184	6
47993	Lafayette	IN	184	6
47994	Indianapolis	IN	183	6
47995	Lafayette	IN	184	6
47996	Lafayette	IN	184	6
47997	Indianapolis	IN	183	6
48001	Detroit	MI	234	7
48002	Flint	MI	235	7
48003	Flint	MI	235	7
48004	Detroit	MI	234	7
48005	Detroit	MI	234	7
48006	Detroit	MI	234	7
48007	Royal Oak	MI	245	7
48009	Royal Oak	MI	245	7
48012	Royal Oak	MI	245	7
48014	Detroit	MI	234	7
48015	Detroit	MI	234	7
48017	Royal Oak	MI	245	7
48021	Detroit	MI	234	7
48022	Detroit	MI	234	7
48023	Detroit	MI	234	7
48025	Royal Oak	MI	245	7
48026	Detroit	MI	234	7
48027	Detroit	MI	234	7
48028	Detroit	MI	234	7
48030	Royal Oak	MI	245	7
48032	Detroit	MI	234	7
48033	Royal Oak	MI	245	7
48034	Royal Oak	MI	245	7
48035	Detroit	MI	234	7
48036	Detroit	MI	234	7
48037	Royal Oak	MI	245	7
48038	Detroit	MI	234	7
48039	Detroit	MI	234	7
48040	Detroit	MI	234	7
48041	Detroit	MI	234	7
48042	Detroit	MI	234	7
48043	Detroit	MI	234	7
48044	Detroit	MI	234	7
48045	Detroit	MI	234	7
48046	Detroit	MI	234	7
48047	Detroit	MI	234	7
48048	Detroit	MI	234	7
48049	Detroit	MI	234	7
48050	Detroit	MI	234	7
48051	Detroit	MI	234	7
48054	Detroit	MI	234	7
48059	Detroit	MI	234	7
48060	Detroit	MI	234	7
48061	Detroit	MI	234	7
48062	Detroit	MI	234	7
48063	Detroit	MI	234	7
48064	Detroit	MI	234	7
48065	Detroit	MI	234	7
48066	Detroit	MI	234	7
48067	Royal Oak	MI	245	7
48068	Royal Oak	MI	245	7
48069	Royal Oak	MI	245	7
48070	Royal Oak	MI	245	7
48071	Royal Oak	MI	245	7
48072	Royal Oak	MI	245	7
48073	Royal Oak	MI	245	7
48074	Detroit	MI	234	7
48075	Royal Oak	MI	245	7
48076	Royal Oak	MI	245	7
48079	Detroit	MI	234	7
48080	Detroit	MI	234	7
48081	Detroit	MI	234	7
48082	Detroit	MI	234	7
48083	Royal Oak	MI	245	7
48084	Royal Oak	MI	245	7
48085	Royal Oak	MI	245	7
48086	Royal Oak	MI	245	7
48088	Detroit	MI	234	7
48089	Detroit	MI	234	7
48090	Detroit	MI	234	7
48091	Detroit	MI	234	7
48092	Detroit	MI	234	7
48093	Detroit	MI	234	7
48094	Detroit	MI	234	7
48095	Detroit	MI	234	7
48096	Detroit	MI	234	7
48097	Detroit	MI	234	7
48098	Royal Oak	MI	245	7
48099	Royal Oak	MI	245	7
48101	Dearborn	MI	233	7
48103	Ann Arbor	MI	232	7
48104	Ann Arbor	MI	232	7
48105	Ann Arbor	MI	232	7
48106	Ann Arbor	MI	232	7
48107	Ann Arbor	MI	232	7
48108	Ann Arbor	MI	232	7
48109	Ann Arbor	MI	232	7
48110	Toledo	OH	334	6
48111	Ann Arbor	MI	232	7
48112	Ann Arbor	MI	232	7
48113	Ann Arbor	MI	232	7
48114	Ann Arbor	MI	232	7
48115	Ann Arbor	MI	232	7
48116	Ann Arbor	MI	232	7
48117	Toledo	OH	334	6
48118	Ann Arbor	MI	232	7
48120	Dearborn	MI	233	7
48121	Dearborn	MI	233	7
48122	Dearborn	MI	233	7
48123	Dearborn	MI	233	7
48124	Dearborn	MI	233	7
48125	Dearborn	MI	233	7
48126	Dearborn	MI	233	7
48127	Dearborn	MI	233	7
48128	Dearborn	MI	233	7
48130	Ann Arbor	MI	232	7
48131	Toledo	OH	334	6
48133	Toledo	OH	334	6
48134	Dearborn	MI	233	7
48135	Dearborn	MI	233	7
48136	Dearborn	MI	233	7
48137	Ann Arbor	MI	232	7
48138	Dearborn	MI	233	7
48139	Ann Arbor	MI	232	7
48140	Toledo	OH	334	6
48141	Ann Arbor	MI	232	7
48143	Ann Arbor	MI	232	7
48144	Toledo	OH	334	6
48145	Toledo	OH	334	6
48146	Dearborn	MI	233	7
48150	Ann Arbor	MI	232	7
48151	Ann Arbor	MI	232	7
48152	Ann Arbor	MI	232	7
48153	Ann Arbor	MI	232	7
48154	Ann Arbor	MI	232	7
48157	Toledo	OH	334	6
48158	Ann Arbor	MI	232	7
48159	Toledo	OH	334	6
48160	Ann Arbor	MI	232	7
48161	Toledo	OH	334	6
48162	Toledo	OH	334	6
48164	Dearborn	MI	233	7
48165	Ann Arbor	MI	232	7
48166	Toledo	OH	334	6
48167	Ann Arbor	MI	232	7
48168	Ann Arbor	MI	232	7
48169	Ann Arbor	MI	232	7
48170	Ann Arbor	MI	232	7
48173	Dearborn	MI	233	7
48174	Ann Arbor	MI	232	7
48175	Ann Arbor	MI	232	7
48176	Ann Arbor	MI	232	7
48177	Toledo	OH	334	6
48178	Ann Arbor	MI	232	7
48179	Dearborn	MI	233	7
48180	Dearborn	MI	233	7
48182	Toledo	OH	334	6
48183	Dearborn	MI	233	7
48184	Ann Arbor	MI	232	7
48185	Ann Arbor	MI	232	7
48186	Ann Arbor	MI	232	7
48187	Ann Arbor	MI	232	7
48188	Ann Arbor	MI	232	7
48189	Ann Arbor	MI	232	7
48190	Ann Arbor	MI	232	7
48191	Ann Arbor	MI	232	7
48192	Dearborn	MI	233	7
48193	Dearborn	MI	233	7
48195	Dearborn	MI	233	7
48197	Ann Arbor	MI	232	7
48198	Ann Arbor	MI	232	7
48201	Detroit	MI	234	7
48202	Detroit	MI	234	7
48203	Detroit	MI	234	7
48204	Detroit	MI	234	7
48205	Detroit	MI	234	7
48206	Detroit	MI	234	7
48207	Detroit	MI	234	7
48208	Detroit	MI	234	7
48209	Detroit	MI	234	7
48210	Detroit	MI	234	7
48211	Detroit	MI	234	7
48212	Detroit	MI	234	7
48213	Detroit	MI	234	7
48214	Detroit	MI	234	7
48215	Detroit	MI	234	7
48216	Detroit	MI	234	7
48217	Detroit	MI	234	7
48218	Dearborn	MI	233	7
48219	Detroit	MI	234	7
48220	Royal Oak	MI	245	7
48221	Detroit	MI	234	7
48222	Detroit	MI	234	7
48223	Detroit	MI	234	7
48224	Detroit	MI	234	7
48225	Detroit	MI	234	7
48226	Detroit	MI	234	7
48227	Detroit	MI	234	7
48228	Detroit	MI	234	7
48229	Dearborn	MI	233	7
48230	Detroit	MI	234	7
48231	Detroit	MI	234	7
48232	Detroit	MI	234	7
48233	Detroit	MI	234	7
48234	Detroit	MI	234	7
48235	Detroit	MI	234	7
48236	Detroit	MI	234	7
48237	Royal Oak	MI	245	7
48238	Detroit	MI	234	7
48239	Ann Arbor	MI	232	7
48240	Ann Arbor	MI	232	7
48242	Ann Arbor	MI	232	7
48243	Detroit	MI	234	7
48244	Detroit	MI	234	7
48255	Detroit	MI	234	7
48260	Detroit	MI	234	7
48264	Detroit	MI	234	7
48265	Detroit	MI	234	7
48266	Detroit	MI	234	7
48267	Detroit	MI	234	7
48268	Detroit	MI	234	7
48269	Detroit	MI	234	7
48272	Detroit	MI	234	7
48275	Detroit	MI	234	7
48277	Detroit	MI	234	7
48278	Detroit	MI	234	7
48279	Detroit	MI	234	7
48288	Detroit	MI	234	7
48301	Royal Oak	MI	245	7
48302	Pontiac	MI	244	7
48303	Pontiac	MI	244	7
48304	Pontiac	MI	244	7
48306	Royal Oak	MI	245	7
48307	Royal Oak	MI	245	7
48308	Royal Oak	MI	245	7
48309	Royal Oak	MI	245	7
48310	Royal Oak	MI	245	7
48311	Detroit	MI	234	7
48312	Detroit	MI	234	7
48313	Detroit	MI	234	7
48314	Royal Oak	MI	245	7
48315	Detroit	MI	234	7
48316	Royal Oak	MI	245	7
48317	Detroit	MI	234	7
48318	Royal Oak	MI	245	7
48320	Pontiac	MI	244	7
48321	Pontiac	MI	244	7
48322	Royal Oak	MI	245	7
48323	Royal Oak	MI	245	7
48324	Pontiac	MI	244	7
48325	Royal Oak	MI	245	7
48326	Pontiac	MI	244	7
48327	Pontiac	MI	244	7
48328	Pontiac	MI	244	7
48329	Pontiac	MI	244	7
48330	Pontiac	MI	244	7
48331	Royal Oak	MI	245	7
48332	Ann Arbor	MI	232	7
48333	Royal Oak	MI	245	7
48334	Royal Oak	MI	245	7
48335	Ann Arbor	MI	232	7
48336	Ann Arbor	MI	232	7
48340	Pontiac	MI	244	7
48341	Pontiac	MI	244	7
48342	Pontiac	MI	244	7
48343	Pontiac	MI	244	7
48346	Pontiac	MI	244	7
48347	Pontiac	MI	244	7
48348	Pontiac	MI	244	7
48350	Pontiac	MI	244	7
48353	Ann Arbor	MI	232	7
48356	Pontiac	MI	244	7
48357	Pontiac	MI	244	7
48359	Pontiac	MI	244	7
48360	Pontiac	MI	244	7
48361	Pontiac	MI	244	7
48362	Pontiac	MI	244	7
48363	Royal Oak	MI	245	7
48366	Royal Oak	MI	245	7
48367	Royal Oak	MI	245	7
48370	Royal Oak	MI	245	7
48371	Pontiac	MI	244	7
48374	Ann Arbor	MI	232	7
48375	Ann Arbor	MI	232	7
48376	Ann Arbor	MI	232	7
48377	Pontiac	MI	244	7
48380	Pontiac	MI	244	7
48381	Pontiac	MI	244	7
48382	Pontiac	MI	244	7
48383	Pontiac	MI	244	7
48386	Pontiac	MI	244	7
48387	Pontiac	MI	244	7
48390	Pontiac	MI	244	7
48391	Pontiac	MI	244	7
48393	Pontiac	MI	244	7
48397	Detroit	MI	234	7
48401	Detroit	MI	234	7
48410	Saginaw	MI	246	7
48411	Flint	MI	235	7
48412	Flint	MI	235	7
48413	Saginaw	MI	246	7
48414	Lansing	MI	239	7
48415	Saginaw	MI	246	7
48416	Flint	MI	235	7
48417	Saginaw	MI	246	7
48418	Flint	MI	235	7
48419	Detroit	MI	234	7
48420	Flint	MI	235	7
48421	Flint	MI	235	7
48422	Detroit	MI	234	7
48423	Flint	MI	235	7
48426	Saginaw	MI	246	7
48427	Saginaw	MI	246	7
48428	Flint	MI	235	7
48429	Lansing	MI	239	7
48430	Flint	MI	235	7
48432	Saginaw	MI	246	7
48433	Flint	MI	235	7
48434	Saginaw	MI	246	7
48435	Flint	MI	235	7
48436	Flint	MI	235	7
48437	Flint	MI	235	7
48438	Flint	MI	235	7
48439	Flint	MI	235	7
48440	Flint	MI	235	7
48441	Saginaw	MI	246	7
48442	Flint	MI	235	7
48444	Flint	MI	235	7
48445	Saginaw	MI	246	7
48446	Flint	MI	235	7
48449	Flint	MI	235	7
48450	Detroit	MI	234	7
48451	Flint	MI	235	7
48453	Saginaw	MI	246	7
48454	Detroit	MI	234	7
48455	Flint	MI	235	7
48456	Saginaw	MI	246	7
48457	Flint	MI	235	7
48458	Flint	MI	235	7
48460	Flint	MI	235	7
48461	Flint	MI	235	7
48462	Pontiac	MI	244	7
48463	Flint	MI	235	7
48464	Flint	MI	235	7
48465	Saginaw	MI	246	7
48466	Detroit	MI	234	7
48467	Saginaw	MI	246	7
48468	Saginaw	MI	246	7
48469	Detroit	MI	234	7
48470	Saginaw	MI	246	7
48471	Saginaw	MI	246	7
48472	Saginaw	MI	246	7
48473	Flint	MI	235	7
48475	Saginaw	MI	246	7
48476	Lansing	MI	239	7
48480	Flint	MI	235	7
48501	Flint	MI	235	7
48502	Flint	MI	235	7
48503	Flint	MI	235	7
48504	Flint	MI	235	7
48505	Flint	MI	235	7
48506	Flint	MI	235	7
48507	Flint	MI	235	7
48509	Flint	MI	235	7
48519	Flint	MI	235	7
48529	Flint	MI	235	7
48531	Flint	MI	235	7
48532	Flint	MI	235	7
48550	Flint	MI	235	7
48551	Flint	MI	235	7
48552	Flint	MI	235	7
48553	Flint	MI	235	7
48554	Flint	MI	235	7
48555	Flint	MI	235	7
48556	Flint	MI	235	7
48557	Flint	MI	235	7
48601	Saginaw	MI	246	7
48602	Saginaw	MI	246	7
48603	Saginaw	MI	246	7
48604	Saginaw	MI	246	7
48605	Saginaw	MI	246	7
48606	Saginaw	MI	246	7
48607	Saginaw	MI	246	7
48608	Saginaw	MI	246	7
48609	Saginaw	MI	246	7
48610	Saginaw	MI	246	7
48611	Saginaw	MI	246	7
48612	Saginaw	MI	246	7
48613	Saginaw	MI	246	7
48614	Saginaw	MI	246	7
48615	Lansing	MI	239	7
48616	Saginaw	MI	246	7
48617	Lansing	MI	239	7
48618	Saginaw	MI	246	7
48619	Saginaw	MI	246	7
48620	Saginaw	MI	246	7
48621	Saginaw	MI	246	7
48622	Lansing	MI	239	7
48623	Saginaw	MI	246	7
48624	Saginaw	MI	246	7
48625	Lansing	MI	239	7
48626	Saginaw	MI	246	7
48627	Traverse City	MI	249	7
48628	Saginaw	MI	246	7
48629	Traverse City	MI	249	7
48630	Traverse City	MI	249	7
48631	Saginaw	MI	246	7
48632	Lansing	MI	239	7
48633	Lansing	MI	239	7
48634	Saginaw	MI	246	7
48635	Saginaw	MI	246	7
48636	Saginaw	MI	246	7
48637	Saginaw	MI	246	7
48638	Saginaw	MI	246	7
48640	Saginaw	MI	246	7
48641	Saginaw	MI	246	7
48642	Saginaw	MI	246	7
48647	Saginaw	MI	246	7
48649	Lansing	MI	239	7
48650	Saginaw	MI	246	7
48651	Traverse City	MI	249	7
48652	Saginaw	MI	246	7
48653	Traverse City	MI	249	7
48654	Saginaw	MI	246	7
48655	Saginaw	MI	246	7
48656	Saginaw	MI	246	7
48657	Saginaw	MI	246	7
48658	Saginaw	MI	246	7
48659	Saginaw	MI	246	7
48661	Saginaw	MI	246	7
48662	Lansing	MI	239	7
48663	Saginaw	MI	246	7
48667	Saginaw	MI	246	7
48670	Saginaw	MI	246	7
48674	Saginaw	MI	246	7
48686	Saginaw	MI	246	7
48701	Saginaw	MI	246	7
48703	Saginaw	MI	246	7
48705	Saginaw	MI	246	7
48706	Saginaw	MI	246	7
48707	Saginaw	MI	246	7
48708	Saginaw	MI	246	7
48710	Saginaw	MI	246	7
48720	Saginaw	MI	246	7
48721	Saginaw	MI	246	7
48722	Saginaw	MI	246	7
48723	Saginaw	MI	246	7
48724	Saginaw	MI	246	7
48725	Saginaw	MI	246	7
48726	Saginaw	MI	246	7
48727	Saginaw	MI	246	7
48728	Saginaw	MI	246	7
48729	Saginaw	MI	246	7
48730	Saginaw	MI	246	7
48731	Saginaw	MI	246	7
48732	Saginaw	MI	246	7
48733	Saginaw	MI	246	7
48734	Saginaw	MI	246	7
48735	Saginaw	MI	246	7
48736	Saginaw	MI	246	7
48737	Saginaw	MI	246	7
48738	Saginaw	MI	246	7
48739	Saginaw	MI	246	7
48740	Saginaw	MI	246	7
48741	Saginaw	MI	246	7
48742	Saginaw	MI	246	7
48743	Saginaw	MI	246	7
48744	Saginaw	MI	246	7
48745	Saginaw	MI	246	7
48746	Flint	MI	235	7
48747	Saginaw	MI	246	7
48748	Saginaw	MI	246	7
48749	Saginaw	MI	246	7
48750	Saginaw	MI	246	7
48754	Saginaw	MI	246	7
48755	Saginaw	MI	246	7
48756	Saginaw	MI	246	7
48757	Saginaw	MI	246	7
48758	Saginaw	MI	246	7
48759	Saginaw	MI	246	7
48760	Saginaw	MI	246	7
48761	Saginaw	MI	246	7
48762	Saginaw	MI	246	7
48763	Saginaw	MI	246	7
48764	Saginaw	MI	246	7
48765	Saginaw	MI	246	7
48766	Saginaw	MI	246	7
48767	Saginaw	MI	246	7
48768	Saginaw	MI	246	7
48769	Saginaw	MI	246	7
48770	Saginaw	MI	246	7
48787	Saginaw	MI	246	7
48801	Lansing	MI	239	7
48802	Lansing	MI	239	7
48804	Lansing	MI	239	7
48805	Lansing	MI	239	7
48806	Lansing	MI	239	7
48807	Lansing	MI	239	7
48808	Lansing	MI	239	7
48809	Grand Rapids	MI	236	7
48811	Lansing	MI	239	7
48812	Lansing	MI	239	7
48813	Lansing	MI	239	7
48815	Grand Rapids	MI	236	7
48816	Ann Arbor	MI	232	7
48817	Lansing	MI	239	7
48818	Lansing	MI	239	7
48819	Lansing	MI	239	7
48820	Lansing	MI	239	7
48821	Lansing	MI	239	7
48822	Lansing	MI	239	7
48823	Lansing	MI	239	7
48824	Lansing	MI	239	7
48825	Lansing	MI	239	7
48826	Lansing	MI	239	7
48827	Lansing	MI	239	7
48829	Lansing	MI	239	7
48830	Lansing	MI	239	7
48831	Lansing	MI	239	7
48832	Lansing	MI	239	7
48833	Lansing	MI	239	7
48834	Grand Rapids	MI	236	7
48835	Lansing	MI	239	7
48836	Ann Arbor	MI	232	7
48837	Lansing	MI	239	7
48838	Grand Rapids	MI	236	7
48840	Lansing	MI	239	7
48841	Lansing	MI	239	7
48842	Lansing	MI	239	7
48843	Ann Arbor	MI	232	7
48844	Ann Arbor	MI	232	7
48845	Lansing	MI	239	7
48846	Grand Rapids	MI	236	7
48847	Lansing	MI	239	7
48848	Lansing	MI	239	7
48849	Grand Rapids	MI	236	7
48850	Grand Rapids	MI	236	7
48851	Grand Rapids	MI	236	7
48852	Grand Rapids	MI	236	7
48853	Lansing	MI	239	7
48854	Lansing	MI	239	7
48855	Ann Arbor	MI	232	7
48856	Lansing	MI	239	7
48857	Lansing	MI	239	7
48858	Lansing	MI	239	7
48859	Lansing	MI	239	7
48860	Grand Rapids	MI	236	7
48861	Lansing	MI	239	7
48862	Lansing	MI	239	7
48863	Ann Arbor	MI	232	7
48864	Lansing	MI	239	7
48865	Grand Rapids	MI	236	7
48866	Lansing	MI	239	7
48867	Lansing	MI	239	7
48870	Grand Rapids	MI	236	7
48871	Lansing	MI	239	7
48872	Lansing	MI	239	7
48873	Lansing	MI	239	7
48874	Lansing	MI	239	7
48875	Lansing	MI	239	7
48876	Lansing	MI	239	7
48877	Lansing	MI	239	7
48878	Lansing	MI	239	7
48879	Lansing	MI	239	7
48880	Lansing	MI	239	7
48881	Grand Rapids	MI	236	7
48882	Lansing	MI	239	7
48883	Lansing	MI	239	7
48884	Grand Rapids	MI	236	7
48885	Grand Rapids	MI	236	7
48886	Grand Rapids	MI	236	7
48887	Grand Rapids	MI	236	7
48888	Grand Rapids	MI	236	7
48889	Lansing	MI	239	7
48890	Lansing	MI	239	7
48891	Lansing	MI	239	7
48892	Lansing	MI	239	7
48893	Lansing	MI	239	7
48894	Lansing	MI	239	7
48895	Lansing	MI	239	7
48896	Lansing	MI	239	7
48897	Grand Rapids	MI	236	7
48901	Lansing	MI	239	7
48906	Lansing	MI	239	7
48908	Lansing	MI	239	7
48909	Lansing	MI	239	7
48910	Lansing	MI	239	7
48911	Lansing	MI	239	7
48912	Lansing	MI	239	7
48913	Lansing	MI	239	7
48915	Lansing	MI	239	7
48916	Lansing	MI	239	7
48917	Lansing	MI	239	7
48918	Lansing	MI	239	7
48919	Lansing	MI	239	7
48921	Lansing	MI	239	7
48922	Lansing	MI	239	7
48924	Lansing	MI	239	7
48929	Lansing	MI	239	7
48930	Lansing	MI	239	7
48933	Lansing	MI	239	7
48937	Lansing	MI	239	7
48950	Lansing	MI	239	7
48951	Lansing	MI	239	7
48956	Lansing	MI	239	7
48980	Lansing	MI	239	7
49001	Kalamazoo	MI	238	7
49002	Kalamazoo	MI	238	7
49003	Kalamazoo	MI	238	7
49004	Kalamazoo	MI	238	7
49005	Kalamazoo	MI	238	7
49006	Kalamazoo	MI	238	7
49007	Kalamazoo	MI	238	7
49008	Kalamazoo	MI	238	7
49009	Kalamazoo	MI	238	7
49010	Kalamazoo	MI	238	7
49011	Kalamazoo	MI	238	7
49012	Kalamazoo	MI	238	7
49013	St. Joseph	MI	248	7
49014	Kalamazoo	MI	238	7
49015	Kalamazoo	MI	238	7
49016	Kalamazoo	MI	238	7
49017	Kalamazoo	MI	238	7
49018	Kalamazoo	MI	238	7
49019	Kalamazoo	MI	238	7
49020	Kalamazoo	MI	238	7
49021	Kalamazoo	MI	238	7
49022	St. Joseph	MI	248	7
49023	St. Joseph	MI	248	7
49024	Kalamazoo	MI	238	7
49026	Kalamazoo	MI	238	7
49027	St. Joseph	MI	248	7
49028	Kalamazoo	MI	238	7
49029	Kalamazoo	MI	238	7
49030	Kalamazoo	MI	238	7
49031	South Bend	IN	187	6
49032	Kalamazoo	MI	238	7
49033	Kalamazoo	MI	238	7
49034	Kalamazoo	MI	238	7
49035	Kalamazoo	MI	238	7
49036	Kalamazoo	MI	238	7
49037	Kalamazoo	MI	238	7
49038	St. Joseph	MI	248	7
49039	St. Joseph	MI	248	7
49040	Kalamazoo	MI	238	7
49041	Kalamazoo	MI	238	7
49042	Kalamazoo	MI	238	7
49043	St. Joseph	MI	248	7
49045	Kalamazoo	MI	238	7
49046	Kalamazoo	MI	238	7
49047	Kalamazoo	MI	238	7
49048	Kalamazoo	MI	238	7
49050	Kalamazoo	MI	238	7
49051	Kalamazoo	MI	238	7
49052	Kalamazoo	MI	238	7
49053	Kalamazoo	MI	238	7
49055	Kalamazoo	MI	238	7
49056	St. Joseph	MI	248	7
49057	St. Joseph	MI	248	7
49058	Grand Rapids	MI	236	7
49060	Kalamazoo	MI	238	7
49061	Kalamazoo	MI	238	7
49062	Kalamazoo	MI	238	7
49063	St. Joseph	MI	248	7
49064	Kalamazoo	MI	238	7
49065	Kalamazoo	MI	238	7
49066	Kalamazoo	MI	238	7
49067	Kalamazoo	MI	238	7
49068	Kalamazoo	MI	238	7
49069	Kalamazoo	MI	238	7
49070	Kalamazoo	MI	238	7
49071	Kalamazoo	MI	238	7
49072	Kalamazoo	MI	238	7
49073	Grand Rapids	MI	236	7
49074	Kalamazoo	MI	238	7
49075	Kalamazoo	MI	238	7
49076	Lansing	MI	239	7
49077	Kalamazoo	MI	238	7
49078	Kalamazoo	MI	238	7
49079	Kalamazoo	MI	238	7
49080	Kalamazoo	MI	238	7
49081	Kalamazoo	MI	238	7
49082	Kalamazoo	MI	238	7
