PRVDRNUM	PRWI	TCHOP	DSHOPG	COLACP	GAF	TCHCP	DSHCPG	COLA	URSPA	OPCCR	CPCCR
450200	0.8167	0.03545	0.16341	1	0.8705	0.01646	0.06885	1	OURBAN	0.28	0.033
450201	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.884	0.102
450203	0.965	0	0.04751	1	0.9759	0	0	1	LURBAN	0.422	0.032
450209	0.8965	0.06876	0.28337	1	0.9279	0.03339	0.10079	1	OURBAN	0.284	0.021
450210	0.8275	0	0.12	1	0.8784	0	0	1	RURAL	0.243	0.03
450211	0.8667	0	0.05054	1	0.9067	0	0	1	RURAL	0.203	0.017
450213	0.8917	0.32218	0.28563	1	0.9245	0.14776	0.1014	1	LURBAN	0.395	0.026
450214	0.989	0	0.12	1	0.9925	0	0	1	RURAL	0.235	0.024
450219	0.8124	0	0.11154	1	0.8674	0	0	1	RURAL	0.428	0.027
450221	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.478	0.057
450222	0.989	0.02662	0.09046	1	0.9925	0.01078	0.04988	1	LURBAN	0.157	0.02
450224	0.887	0	0	1	0.9212	0	0	1	RURAL	0.527	0.046
450229	0.8378	0.00556	0.08908	1	0.8859	0.00211	0.04952	1	OURBAN	0.323	0.02
450231	0.8965	0.01421	0.0296	1	0.9279	0.00576	0.03232	1	OURBAN	0.264	0.015
450234	0.8124	0	0.03644	1	0.8674	0	0	1	RURAL	0.472	0.062
450235	0.8124	0	0.23387	1	0.8674	0	0	1	RURAL	0.471	0.045
450236	0.8513	0	0.12	1	0.8956	0	0	1	RURAL	0.43	0.047
450237	0.8917	0.02673	0.36725	1	0.9245	0.01233	0.12369	1	LURBAN	0.247	0.024
450239	0.8823	0	0	1	0.9178	0	0	1	OURBAN	0.453	0.028
450241	0.8124	0	0	1	0.8674	0	0	1	RURAL	0.565	0.028
450243	0.8124	0	0	1	0.8674	0	0	1	RURAL	0.592	0.022
450253	0.989	0	0	1	0.9925	0	0	1	LURBAN	0.527	0.038
450270	0.8395	0	0.06481	1	0.8871	0	0	1	RURAL	0.325	0.023
450271	0.965	0	0.05915	1	0.9759	0	0	1	LURBAN	0.348	0.046
450272	0.9488	0	0.16565	1	0.9646	0	0.06944	1	LURBAN	0.294	0.022
450280	0.9816	0.01974	0.10445	1	0.9874	0.00761	0.05349	1	LURBAN	0.353	0.031
450283	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.335	0.021
450289	0.989	0.29392	0.35	1	0.9925	0.12921	0.1189	1	LURBAN	0.439	0.022
450292	0.9816	0	0.12	1	0.9874	0	0	1	LURBAN	0.313	0.04
450293	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.56	0.03
450296	0.989	0	0.304	1	0.9925	0	0.10638	1	LURBAN	0.146	0.029
450299	0.916	0.0042	0.18582	1	0.9417	0.00294	0.07474	1	OURBAN	0.182	0.025
450306	0.8378	0	0.12	1	0.8859	0	0	1	OURBAN	0.456	0.026
450315	0.9816	0	0.09337	1	0.9874	0	0	1	LURBAN	0.366	0.046
450324	0.9816	0	0.03644	1	0.9874	0	0.03452	1	OURBAN	0.278	0.022
450330	0.989	0.00355	0.17696	1	0.9925	0.00165	0.07241	1	LURBAN	0.321	0.029
450340	0.85	0	0.21174	1	0.8947	0	0.0816	1	OURBAN	0.18	0.017
450346	0.8565	0	0.1881	1	0.8994	0	0.07535	1	OURBAN	0.234	0.024
450347	0.989	0	0.08093	1	0.9925	0	0	1	RURAL	0.304	0.027
450348	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.396	0.022
450351	0.965	0	0.0647	1	0.9759	0	0	1	RURAL	0.374	0.031
450352	0.9816	0.0048	0.11036	1	0.9874	0.00193	0.05502	1	LURBAN	0.345	0.017
450358	0.989	0.09186	0.04263	1	0.9925	0.03487	0.03652	1	LURBAN	0.223	0.019
450369	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.562	0.028
450370	0.8359	0	0	1	0.8845	0	0	1	RURAL	0.614	0.026
450372	0.9816	0	0.08815	1	0.9874	0	0	1	LURBAN	0.318	0.047
450373	0.8124	0	0	1	0.8674	0	0	1	RURAL	0.512	0.033
450378	0.989	0	0.47925	1	0.9925	0	0.15501	1	LURBAN	0.259	0.022
450379	0.9816	0	0.13446	1	0.9874	0	0.06128	1	LURBAN	0.221	0.042
450388	0.8917	0.00376	0.21576	1	0.9245	0.00133	0.08267	1	LURBAN	0.245	0.024
450389	0.9816	0	0.09034	1	0.9874	0	0.04985	1	LURBAN	0.186	0.023
450393	0.9816	0	0.12	1	0.9874	0	0	1	OURBAN	0.47	0.036
450395	0.989	0	0.08967	1	0.9925	0	0	1	RURAL	0.218	0.027
450399	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.572	0.037
450400	0.8124	0	0.05433	1	0.8674	0	0	1	RURAL	0.217	0.022
450403	0.9816	0	0.04945	1	0.9874	0	0.03872	1	LURBAN	0.168	0.018
450411	0.8124	0	0.06737	1	0.8674	0	0	1	RURAL	0.436	0.016
450419	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.364	0.018
450422	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.518	0.067
450424	0.989	0.05638	0.09558	1	0.9925	0.01994	0.0512	1	LURBAN	0.213	0.014
450431	0.9488	0	0.2861	1	0.9646	0	0.10153	1	LURBAN	0.246	0.025
450438	0.8359	0	0	1	0.8845	0	0	1	RURAL	0.436	0.055
450446	0.989	0	0.12	1	0.9925	0	0	1	LURBAN	0.546	0.045
450447	0.9816	0	0.1573	1	0.9874	0	0	1	RURAL	0.256	0.025
450451	0.866	0	0	1	0.9062	0	0	1	RURAL	0.428	0.048
450460	0.8177	0	0.02894	1	0.8713	0	0	1	RURAL	0.653	0.069
450462	0.9816	0.03319	0.09366	1	0.9874	0.01332	0.0507	1	LURBAN	0.295	0.021
450465	0.989	0	0	1	0.9925	0	0	1	RURAL	0.407	0.026
450469	0.9816	0	0.04433	1	0.9874	0	0.03707	1	OURBAN	0.219	0.024
450475	0.8667	0	0.12	1	0.9067	0	0	1	OURBAN	0.343	0.029
450484	0.8667	0	0.08262	1	0.9067	0	0	1	RURAL	0.147	0.015
450488	0.8667	0	0.12	1	0.9067	0	0	1	OURBAN	0.366	0.023
450489	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.599	0.022
450497	0.8499	0	0	1	0.8946	0	0	1	RURAL	0.317	0.017
450498	0.8124	0	0	1	0.8674	0	0	1	RURAL	0.581	0.04
450508	0.8667	0	0.13512	1	0.9067	0	0	1	RURAL	0.31	0.021
450518	0.8565	0	0.16066	1	0.8994	0	0.06813	1	OURBAN	0.16	0.027
450530	0.989	0	0.11616	1	0.9925	0	0.05652	1	LURBAN	0.17	0.018
450537	0.9816	0	0	1	0.9874	0	0.01852	1	LURBAN	0.315	0.03
450539	0.8191	0	0.12	1	0.8723	0	0	1	RURAL	0.355	0.022
450547	0.9816	0	0.05508	1	0.9874	0	0	1	RURAL	0.299	0.019
450558	0.8378	0	0.13835	1	0.8859	0	0.06229	1	OURBAN	0.174	0.012
450563	0.9816	0	0	1	0.9874	0	0.01191	1	LURBAN	0.288	0.027
450565	0.965	0	0.13763	1	0.9759	0	0	1	RURAL	0.42	0.035
450571	0.85	0	0.11353	1	0.8947	0	0.05584	1	OURBAN	0.307	0.027
450573	0.825	0	0.12	1	0.8766	0	0	1	RURAL	0.316	0.026
450578	0.8124	0	0	1	0.8674	0	0	1	RURAL	0.406	0.032
450580	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.278	0.037
450584	0.8124	0	0.04723	1	0.8674	0	0	1	RURAL	0.668	0.071
450586	0.8124	0	0.04314	1	0.8674	0	0	1	RURAL	0.481	0.012
450587	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.231	0.023
450591	0.989	0	0.10829	1	0.9925	0	0	1	LURBAN	0.397	0.034
450596	0.965	0	0.12	1	0.9759	0	0	1	RURAL	0.205	0.037
450597	0.8124	0	0.23195	1	0.8674	0	0	1	RURAL	0.461	0.018
450604	0.8124	0	0.03839	1	0.8674	0	0	1	RURAL	0.515	0.054
450605	0.8465	0	0.12	1	0.8922	0	0	1	OURBAN	0.246	0.04
450610	0.989	0.00066	0.03873	1	0.9925	0.00027	0.03526	1	LURBAN	0.275	0.061
450615	0.8157	0	0.08242	1	0.8698	0	0	1	RURAL	0.393	0.042
450617	0.989	0	0.07424	1	0.9925	0	0.04571	1	LURBAN	0.163	0.013
450620	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.438	0.033
450630	0.989	0	0.05976	1	0.9925	0	0.042	1	LURBAN	0.198	0.02
450634	0.9816	0	0.04262	1	0.9874	0	0.03652	1	LURBAN	0.173	0.026
450638	0.989	0	0.1268	1	0.9925	0	0.05929	1	LURBAN	0.192	0.018
450639	0.9816	0	0.02851	1	0.9874	0	0.03197	1	LURBAN	0.256	0.023
450641	0.8499	0	0	1	0.8946	0	0	1	RURAL	0.616	0.038
450643	0.8785	0	0.44233	1	0.9151	0	0.14459	1	OURBAN	0.28	0.039
450644	0.989	0.02853	0.22392	1	0.9925	0.00885	0.08484	1	LURBAN	0.201	0.02
450646	0.8836	0	0.34907	1	0.9187	0	0.11868	1	OURBAN	0.146	0.018
450647	0.9816	0.00082	0.0897	1	0.9874	0.0004	0.04968	1	LURBAN	0.169	0.027
450651	0.9816	0	0.06473	1	0.9874	0	0.04327	1	LURBAN	0.195	0.021
450653	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.243	0.034
450654	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.749	0.037
450656	0.8667	0	0.07873	1	0.9067	0	0	1	RURAL	0.202	0.023
450658	0.8124	0	0	1	0.8674	0	0	1	RURAL	0.262	0.043
450659	0.989	0	0.18623	1	0.9925	0	0.07485	1	LURBAN	0.142	0.017
450661	0.9392	0	0.60443	1	0.958	0	0.19105	1	OURBAN	0.201	0.039
450662	0.9193	0	0.54251	1	0.944	0	0.17308	1	OURBAN	0.156	0.02
450668	0.8836	0	0.18229	1	0.9187	0	0.07381	1	OURBAN	0.131	0.013
450669	0.9816	0	0.06148	1	0.9874	0	0.04244	1	LURBAN	0.211	0.033
450670	0.989	0	0.02975	1	0.9925	0	0.03237	1	LURBAN	0.254	0.028
450672	0.9816	0.12005	0.0596	1	0.9874	0.04107	0.04196	1	LURBAN	0.208	0.02
450674	0.989	0	0.10912	1	0.9925	0	0.0547	1	LURBAN	0.171	0.021
450675	0.9816	0	0.2176	1	0.9874	0	0.08316	1	LURBAN	0.157	0.016
450677	0.9816	0	0.06257	1	0.9874	0	0.04272	1	LURBAN	0.216	0.018
450678	0.9816	0	0.07643	1	0.9874	0	0.04627	1	LURBAN	0.166	0.017
450683	0.9816	0	0.08901	1	0.9874	0	0.04951	1	LURBAN	0.369	0.025
450684	0.989	0	0.13872	1	0.9925	0	0.06239	1	LURBAN	0.224	0.02
450686	0.8681	0.18575	0.27893	1	0.9077	0.08484	0.09959	1	OURBAN	0.3	0.025
450688	0.9816	0	0.33216	1	0.9874	0	0.11405	1	LURBAN	0.168	0.014
450690	0.887	0.08118	0.35	1	0.9212	0.07441	0.1189	1	OURBAN	0.382	0.037
450694	0.8124	0	0	1	0.8674	0	0	1	RURAL	0.391	0.023
450697	0.8917	0	0.62828	1	0.9245	0	0.19804	1	LURBAN	0.201	0.031
450698	0.8251	0	0.12	1	0.8766	0	0	1	RURAL	0.753	0.033
450702	0.8667	0	0.12006	1	0.9067	0	0.05754	1	OURBAN	0.201	0.027
450709	0.989	0	0	1	0.9925	0	0.013	1	LURBAN	0.286	0.031
450711	0.9053	0	0.49914	1	0.9341	0	0.16066	1	OURBAN	0.155	0.023
450713	0.9488	0	0.07099	1	0.9646	0	0.04488	1	LURBAN	0.208	0.021
450715	0.9816	0	0.07114	1	0.9874	0	0	1	LURBAN	0.341	0.031
450716	0.989	0	0.09452	1	0.9925	0	0.05093	1	LURBAN	0.17	0.015
450718	0.9488	0	0.05432	1	0.9646	0	0.0403	1	LURBAN	0.226	0.038
450723	0.9816	0.02662	0.13807	1	0.9874	0.01067	0.06222	1	LURBAN	0.324	0.036
450730	0.9816	0	0.19222	1	0.9874	0	0.07643	1	LURBAN	0.165	0.029
450742	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.201	0.028
450743	0.9816	0	0.09287	1	0.9874	0	0.0505	1	LURBAN	0.228	0.035
450746	0.8124	0	0.03479	1	0.8674	0	0	1	RURAL	1.026	0.04
450747	0.887	0	0.21907	1	0.9212	0	0	1	RURAL	0.227	0.033
450749	0.8124	0	0.19023	1	0.8674	0	0	1	RURAL	0.298	0.02
450754	0.8124	0	0	1	0.8674	0	0	1	RURAL	0.41	0.044
450755	0.84	0	0.12	1	0.8875	0	0	1	RURAL	0.485	0.018
450760	0.8836	0	0.35441	1	0.9187	0	0.12015	1	OURBAN	0.369	0.061
450766	0.9816	0.11225	0	1	0.9874	0.04993	0.01943	1	LURBAN	0.316	0.024
450770	0.9488	0	0.12	1	0.9646	0	0	1	LURBAN	0.339	0.008
450771	0.9816	0	0	1	0.9874	0	0.01688	1	LURBAN	0.325	0.029
450774	0.989	0	0	1	0.9925	0	0	1	LURBAN	0.258	0.053
450775	0.989	0.01087	0.12911	1	0.9925	0.00397	0.05989	1	LURBAN	0.159	0.017
450779	0.9816	0	0.03301	1	0.9874	0	0	1	LURBAN	0.297	0.025
450780	0.8917	0.00952	0	1	0.9245	0.01657	0	1	LURBAN	0.37	0.044
450788	0.8465	0.02263	0.21614	1	0.8922	0.01184	0.08277	1	OURBAN	0.167	0.019
450795	0.989	0	0.12	1	0.9925	0	0	1	LURBAN	0.204	0.017
450796	0.8965	0	0	1	0.9279	0	0	1	OURBAN	0.308	0.034
450797	0.989	0	0	1	0.9925	0	0	1	LURBAN	0.819	.
450801	0.8167	0.00735	0.0556	1	0.8705	0.00294	0.04071	1	OURBAN	0.226	0.018
450803	0.989	0	0.53676	1	0.9925	0	0.17143	1	LURBAN	0.288	0.04
450804	0.989	0	0	1	0.9925	0	0	1	LURBAN	0.247	0.014
450808	0.9488	0	0	1	0.9646	0	0	1	LURBAN	0.473	0.038
450809	0.9488	0.00284	0.06289	1	0.9646	0.00086	0.0428	1	LURBAN	0.234	0.027
450811	0.9053	0.01647	0.62752	1	0.9341	0.00832	0.19782	1	OURBAN	0.153	0.023
450813	0.8917	0	0.12	1	0.9245	0	0	1	RURAL	0.327	0.012
450820	0.989	0	0.05768	1	0.9925	0	0	1	LURBAN	0.273	0.025
450822	0.9816	0	0.03243	1	0.9874	0	0.03323	1	LURBAN	0.238	0.057
450824	0.9488	0	0	1	0.9646	0	0	1	LURBAN	0.256	0.035
450825	0.9053	0	0.12	1	0.9341	0	0	1	OURBAN	0.339	0.029
450827	0.9142	0	0	1	0.9404	0	0	1	OURBAN	0.473	0.08
450828	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.209	0.011
450830	0.912	0	0.12	1	0.9389	0	0	1	RURAL	0.243	0.025
450831	0.989	0	0.06894	1	0.9925	0	0	1	LURBAN	0.391	0.072
450832	0.989	0	0.06029	1	0.9925	0	0	1	LURBAN	0.319	0.041
450833	0.9816	0	0.12	1	0.9874	0	0	1	LURBAN	0.357	0.019
450834	0.916	0	0	1	0.9417	0	0	1	OURBAN	0.411	0.094
450838	0.825	0	0.12	1	0.8766	0	0	1	RURAL	0.441	0.118
450839	0.8124	0	0.12	1	0.8674	0	0	1	RURAL	0.281	0.035
450840	0.9816	0	0.0949	1	0.9874	0	0	1	LURBAN	0.317	0.034
450841	0.9193	0	0.12	1	0.944	0	0	1	OURBAN	0.235	0.063
450844	0.989	0	0.06114	1	0.9925	0	0.04235	1	LURBAN	0.224	0.016
450845	0.8836	0	0.02961	1	0.9187	0	0	1	OURBAN	0.288	0.042
450847	0.989	0	0.12712	1	0.9925	0	0.05937	1	LURBAN	0.311	0.038
450848	0.989	0	0.12	1	0.9925	0	0	1	LURBAN	0.398	0.021
450850	0.9528	0	0	1	0.9674	0	0	1	OURBAN	1.162	0.027
450851	0.9816	0.03176	0	1	0.9874	0.03087	0	1	LURBAN	0.336	0.041
450853	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.346	0.072
450855	0.9193	0	0.3247	1	0.944	0	0.11201	1	OURBAN	0.256	0.064
450856	0.8917	0	0	1	0.9245	0	0	1	LURBAN	0.292	0.05
450860	0.989	0	0	1	0.9925	0	0	1	LURBAN	0.291	0.041
450862	0.989	0	0.0609	1	0.9925	0	0	1	LURBAN	0.296	0.032
450864	0.887	0	0	1	0.9212	0	0	1	OURBAN	0.351	0.074
450865	0.9488	0	0	1	0.9646	0	0	1	LURBAN	0.48	0.043
450867	0.9488	0	0.06299	1	0.9646	0	0.04283	1	LURBAN	0.36	0.017
450868	0.9392	0	0.05136	1	0.958	0	0	1	OURBAN	0.299	0.071
450869	0.9053	0	0.32902	1	0.9341	0	0.11319	1	OURBAN	0.207	0.031
450871	0.9488	0	0	1	0.9646	0	0	1	LURBAN	0.382	0.068
450872	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.299	0.041
450874	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.644	0.026
450875	0.8965	0	0	1	0.9279	0	0	1	OURBAN	0.523	0.058
450876	0.8681	0	0	1	0.9077	0	0	1	OURBAN	0.262	0.041
450877	0.8836	0	0.12	1	0.9187	0	0	1	OURBAN	0.307	0.08
450878	0.8917	0	0	1	0.9245	0	0	1	LURBAN	0.308	0.059
450879	0.8785	0	0.12	1	0.9151	0	0	1	OURBAN	0.298	0.136
450880	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.312	0.057
450883	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.369	0.093
450884	0.8716	0	0.07419	1	0.9102	0	0	1	OURBAN	0.255	0.017
450885	0.9816	0	0.03177	1	0.9874	0	0.03302	1	LURBAN	0.19	0.033
450886	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.535	0.129
450888	0.9674	0	0	1	0.9776	0	0	1	LURBAN	0.57	0.085
450889	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.652	0.025
450890	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.37	0.05
450891	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.444	0.052
450893	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.365	0.098
450894	0.9816	0	0	1	0.9874	0	0	1	LURBAN	0.286	0.09
460001	0.9306	0.03261	0.11728	1	0.9519	0.01217	0.05681	1	OURBAN	0.459	0.026
460003	0.9245	0.06784	0.10449	1	0.9477	0.05356	0.0535	1	OURBAN	0.29	0.05
460004	0.9245	0.03414	0.08954	1	0.9477	0.01626	0.04964	1	OURBAN	0.407	0.034
460005	0.9245	0	0.11063	1	0.9477	0	0.05509	1	OURBAN	0.376	0.048
460006	0.9245	0	0	1	0.9477	0	0.02448	1	OURBAN	0.457	0.026
460007	0.9193	0	0.12	1	0.944	0	0	1	RURAL	0.568	0.055
460008	0.9245	0	0.12	1	0.9477	0	0	1	OURBAN	0.291	0.07
460009	0.9245	0.28813	0.24439	1	0.9477	0.16039	0.09031	1	OURBAN	0.534	0.032
460010	0.9245	0.07983	0.04593	1	0.9477	0.03726	0.03758	1	OURBAN	0.409	0.02
460011	0.8363	0	0.10432	1	0.8848	0	0	1	RURAL	0.406	0.036
460013	0.9306	0	0.05303	1	0.9519	0	0.03988	1	OURBAN	0.385	0.032
460014	0.9245	0	0.09903	1	0.9477	0	0	1	OURBAN	0.337	0.049
460015	0.8795	0	0.12621	1	0.9158	0	0.05913	1	OURBAN	0.511	0.026
460017	0.8746	0	0.12	1	0.9123	0	0	1	RURAL	0.508	0.074
460018	0.8363	0	0.11284	1	0.8848	0	0	1	RURAL	1.022	0.104
460019	0.8363	0	0.12	1	0.8848	0	0	1	RURAL	0.72	0.062
460021	1.1342	0	0.05257	1	1.0901	0	0.03973	1	OURBAN	0.462	0.039
460023	0.9306	0	0.03953	1	0.9519	0	0	1	OURBAN	0.447	0.039
460026	0.9306	0	0.10763	1	0.9519	0	0	1	RURAL	0.541	0.031
460030	0.8363	0	0.08764	1	0.8848	0	0	1	RURAL	0.511	0.046
460033	0.8363	0	0	1	0.8848	0	0	1	RURAL	0.715	0.038
460035	0.8363	0	0.10389	1	0.8848	0	0	1	RURAL	0.9	0.105
460039	0.8795	0	0.04595	1	0.9158	0	0	1	RURAL	0.65	0.051
460041	0.9245	0	0.06162	1	0.9477	0	0.04247	1	OURBAN	0.285	0.033
460042	0.9245	0	0	1	0.9477	0	0.03008	1	OURBAN	0.394	0.042
460043	0.9306	0	0.12	1	0.9519	0	0	1	OURBAN	0.488	0.034
460044	0.9245	0	0	1	0.9477	0	0	1	OURBAN	0.432	0.027
460047	0.9245	0.02668	0.04305	1	0.9477	0.01272	0.03665	1	OURBAN	0.299	0.027
460049	0.9245	0	0	1	0.9477	0	0	1	OURBAN	0.485	0.018
460051	0.9245	0	0.09374	1	0.9477	0	0	1	OURBAN	0.283	0.024
460052	0.9306	0	0.0476	1	0.9519	0	0	1	OURBAN	0.341	0.052
460054	0.8795	0	0	1	0.9158	0	0	1	OURBAN	0.479	0.078
460055	0.9306	0	0	1	0.9519	0	0	1	OURBAN	0.459	0.034
470001	1.0282	0	0.09937	1	1.0192	0	0	1	RURAL	0.637	0.042
470003	1.1366	0.28801	0.133	1	1.0916	0.13716	0.0609	1	OURBAN	0.496	0.051
470005	1.0255	0	0.0627	1	1.0174	0	0	1	RURAL	0.554	0.038
470011	1.0255	0	0.05822	1	1.0174	0	0	1	RURAL	0.732	0.035
470012	1.0255	0	0.03054	1	1.0174	0	0	1	RURAL	0.59	0.042
470024	1.0255	0	0.12	1	1.0174	0	0	1	OURBAN	0.852	0.057
490001	0.8651	0.04686	0.12	1	0.9055	0.03371	0	1	RURAL	0.32	0.035
490002	0.8032	0	0.17366	1	0.8606	0	0	1	RURAL	0.19	0.017
490004	0.9415	0	0.03233	1	0.9596	0	0.0332	1	OURBAN	0.586	0.044
490005	1.0651	0.0093	0.04282	1	1.0441	0.00336	0.03658	1	OURBAN	0.487	0.04
490007	0.8845	0.08953	0.1651	1	0.9194	0.03614	0.06929	1	LURBAN	0.345	0.04
490009	0.9693	0.43976	0.17029	1	0.9789	0.19233	0.07066	1	OURBAN	0.361	0.027
490011	0.8845	0.08992	0.08343	1	0.9194	0.04033	0.04807	1	LURBAN	0.305	0.016
490012	0.8032	0	0.12	1	0.8606	0	0	1	RURAL	0.24	0.027
490013	0.9659	0	0.12635	1	0.9765	0	0	1	RURAL	0.38	0.053
490017	0.8845	0.03466	0.07333	1	0.9194	0.01611	0.04547	1	LURBAN	0.287	0.015
490018	0.9415	0	0	1	0.9596	0	0	1	RURAL	0.469	0.03
490019	1.0651	0	0.06354	1	1.0441	0	0	1	RURAL	0.435	0.033
490020	0.9169	0	0.06022	1	0.9423	0	0.04212	1	LURBAN	0.168	0.022
490021	0.8651	0.01819	0.07388	1	0.9055	0.00723	0.04562	1	OURBAN	0.431	0.037
490022	1.0651	0	0	1	1.0441	0	0.02806	1	LURBAN	0.433	0.064
490023	1.0651	0	0	1	1.0441	0	0	1	LURBAN	0.433	0.06
490024	0.8856	0.0685	0.10324	1	0.9202	0.03386	0.05318	1	OURBAN	0.34	0.033
490027	0.8032	0	0.12	1	0.8606	0	0	1	RURAL	0.218	0.023
490032	0.9169	0.31774	0.25427	1	0.9423	0.1439	0.09295	1	LURBAN	0.349	0.026
490033	1.0651	0.05972	0.05121	1	1.0441	0.03617	0	1	LURBAN	0.774	0.036
490037	0.8032	0	0.11081	1	0.8606	0	0	1	RURAL	0.354	0.023
490038	0.8032	0	0.10184	1	0.8606	0	0	1	RURAL	0.485	0.055
490040	1.0651	0	0.09088	1	1.0441	0	0.04999	1	LURBAN	0.377	0.029
490041	0.8845	0	0.02605	1	0.9194	0	0.03118	1	LURBAN	0.289	0.015
490042	0.8718	0	0.06727	1	0.9103	0	0.04392	1	OURBAN	0.37	0.029
490043	1.0974	0.00153	0.03663	1	1.0657	0.00048	0.03458	1	LURBAN	0.417	0.034
490044	0.8845	0.00311	0.06508	1	0.9194	0.00109	0.04336	1	LURBAN	0.335	0.053
490045	1.0651	0	0.06153	1	1.0441	0	0.04245	1	LURBAN	0.427	0.041
490046	0.8845	0.0199	0	1	0.9194	0.00786	0.02561	1	LURBAN	0.358	0.027
490048	0.8856	0	0	1	0.9202	0	0.01908	1	OURBAN	0.266	0.028
490050	1.0651	0.05406	0.03692	1	1.0441	0.02122	0.03468	1	LURBAN	0.318	0.036
490052	0.8845	0.08564	0.12071	1	0.9194	0.03807	0.0577	1	LURBAN	0.286	0.034
490053	0.8032	0	0.10554	1	0.8606	0	0.05377	1	OURBAN	0.448	0.044
490057	0.8845	0.00458	0	1	0.9194	0.0016	0.02711	1	LURBAN	0.33	0.045
490059	0.9169	0.00545	0.03332	1	0.9423	0.00184	0.03352	1	LURBAN	0.258	0.01
490060	0.8032	0	0.10373	1	0.8606	0	0	1	RURAL	0.234	0.029
490063	1.0974	0.07145	0.08405	1	1.0657	0.02634	0.04823	1	LURBAN	0.374	0.026
490066	0.8845	0	0	1	0.9194	0	0.01904	1	LURBAN	0.425	0.08
490067	0.9169	0	0.14214	1	0.9423	0	0.06328	1	LURBAN	0.239	0.025
490069	0.9169	0	0	1	0.9423	0	0.02635	1	LURBAN	0.236	0.021
490071	0.9169	0	0.10202	1	0.9423	0	0.05286	1	LURBAN	0.205	0.019
490075	0.8453	0	0.119	1	0.8913	0	0.05726	1	OURBAN	0.34	0.068
490077	0.9693	0	0	1	0.9789	0	0.02382	1	OURBAN	0.461	0.045
490079	0.8934	0	0.05363	1	0.9257	0	0	1	RURAL	0.345	0.074
490084	0.8219	0	0	1	0.8743	0	0	1	RURAL	0.353	0.036
490088	0.8651	0	0.07848	1	0.9055	0	0	1	OURBAN	0.349	0.025
490089	0.8856	0	0.09229	1	0.9202	0	0	1	OURBAN	0.417	0.021
490090	0.8032	0	0.10814	1	0.8606	0	0	1	RURAL	0.47	0.033
490092	0.8032	0	0.12	1	0.8606	0	0	1	RURAL	0.26	0.026
490093	0.8845	0	0.07648	1	0.9194	0	0.04628	1	LURBAN	0.372	0.057
490094	0.9169	0	0.31557	1	0.9423	0	0.10952	1	LURBAN	0.364	0.016
490097	0.9169	0	0.12	1	0.9423	0	0	1	RURAL	0.22	.
490098	0.8032	0	0.12	1	0.8606	0	0	1	RURAL	0.369	0.019
490101	1.0974	0	0	1	1.0657	0	0.02916	1	LURBAN	0.403	0.054
490104	0.9169	0	0.12	1	0.9423	0	0	1	LURBAN	0.361	0.071
490105	0.8032	0	0	1	0.8606	0	0	1	RURAL	1.065	0.063
490106	0.8032	0	0	1	0.8606	0	0	1	RURAL	0.827	0.038
490107	1.0974	0	0	1	1.0657	0	0.02563	1	LURBAN	0.317	0.045
490108	0.8651	0	0	1	0.9055	0	0	1	OURBAN	0.93	0.048
490109	0.8845	0	0	1	0.9194	0	0	1	LURBAN	0.535	0.027
490110	0.8277	0	0.05032	1	0.8785	0	0	1	OURBAN	0.288	0.044
490111	0.8032	0	0.06957	1	0.8606	0	0	1	RURAL	0.382	0.047
490112	0.9169	0.00551	0.04995	1	0.9423	0.00226	0.03888	1	LURBAN	0.167	0.016
490113	1.0651	0	0.11485	1	1.0441	0	0.05618	1	LURBAN	0.474	0.055
490114	0.8032	0	0.12	1	0.8606	0	0	1	RURAL	0.268	0.015
490115	0.8032	0	0.08221	1	0.8606	0	0	1	RURAL	0.377	0.026
490116	0.8032	0	0.03257	1	0.8606	0	0	1	OURBAN	0.36	0.05
