hrr	region	zip5
406	11	79762
406	11	79754
406	11	79776
406	11	79758
406	11	79704
406	11	79740
406	11	79735
406	11	79710
406	11	79759
406	11	79763
411	11	76934
411	11	76902
411	11	76841
411	11	76874
411	11	76909
411	11	76945
411	11	76943
411	11	76866
411	11	76825
411	11	76862
411	11	76955
411	11	76906
411	11	76848
411	11	76837
411	11	79567
411	11	76933
411	11	76865
411	11	76903
411	11	76951
411	11	76859
411	11	76861
411	11	76939
411	11	76872
411	11	76858
411	11	76836
411	11	76901
411	11	76957
411	11	76949
411	11	76940
411	11	76941
411	11	76882
411	11	79506
411	11	79744
411	11	76935
411	11	76953
411	11	76937
411	11	76958
411	11	76886
411	11	76855
411	11	76821
411	11	76904
411	11	76950
411	11	79778
411	11	76936
411	11	76887
411	11	76932
411	11	76908
411	11	79755
411	11	76875
411	11	76852
411	11	76930
411	11	79781
412	11	78163
412	11	76856
412	11	78061
412	11	78231
412	11	78240
412	11	78298
412	11	78219
412	11	78258
412	11	78041
412	11	78004
412	11	78052
412	11	78216
412	11	78007
412	11	78062
412	11	78225
412	11	78883
412	11	78248
412	11	78143
412	11	78058
412	11	78285
412	11	78161
412	11	78211
412	11	78012
412	11	78113
412	11	78114
412	11	78841
412	11	78245
412	11	78140
412	11	78295
412	11	78246
412	11	78266
412	11	78278
412	11	78877
412	11	78369
412	11	78886
412	11	78629
412	11	78658
412	11	78270
412	11	78239
412	11	78011
412	11	78044
412	11	78001
412	11	78880
412	11	78067
412	11	78291
412	11	78043
412	11	78638
412	11	78049
412	11	78111
412	11	78213
412	11	78284
412	11	76854
412	11	78147
412	11	78840
412	11	78063
412	11	78606
412	11	78839
412	11	78069
412	11	78155
412	11	78261
412	11	78221
412	11	78234
412	11	78070
412	11	78054
412	11	78073
412	11	78361
412	11	78202
412	11	78286
412	11	78677
412	11	78116
412	11	78028
412	11	78371
412	11	78344
412	11	78112
412	11	78264
412	11	78026
412	11	78076
412	11	78210
412	11	78873
412	11	78853
412	11	78885
412	11	78262
412	11	78064
412	11	78013
412	11	78117
412	11	78160
412	11	78005
412	11	78847
412	11	78232
412	11	78259
412	11	78226
412	11	78215
412	11	78280
412	11	78135
412	11	78227
412	11	76820
412	11	78242
412	11	78109
412	11	78115
412	11	78230
412	11	78623
412	11	78148
412	11	78133
412	11	78635
412	11	78050
412	11	78205
412	11	78206
412	11	78802
412	11	78293
412	11	78014
412	11	78850
412	11	78154
412	11	78884
412	11	78214
412	11	78872
412	11	78631
412	11	76883
412	11	78122
412	11	78152
412	11	78263
412	11	78250
412	11	78860
412	11	78212
412	11	78871
412	11	78843
412	11	78861
412	11	78618
412	11	78002
412	11	78009
412	11	78636
412	11	78233
412	11	78217
412	11	78108
412	11	78255
412	11	78132
412	11	78229
412	11	78019
412	11	78203
412	11	78249
412	11	78292
412	11	78156
412	11	78021
412	11	78010
412	11	78223
412	11	78624
412	11	78040
412	11	78256
412	11	78101
412	11	78024
412	11	78251
412	11	78801
412	11	78269
412	11	78006
412	11	78046
412	11	78614
412	11	78220
412	11	78027
412	11	78260
412	11	78837
412	11	78832
412	11	78224
412	11	78237
412	11	78074
412	11	78065
412	11	78294
412	11	78238
412	11	78204
412	11	78066
412	11	78243
412	11	78008
412	11	78150
412	11	78039
412	11	78209
412	11	78283
412	11	78222
412	11	78268
412	11	78244
412	11	78118
412	11	78299
412	11	78208
412	11	78059
412	11	78252
412	11	78016
412	11	78852
412	11	78360
412	11	78265
412	11	78042
412	11	78029
412	11	78257
412	11	78151
412	11	78017
412	11	78564
412	11	78296
412	11	78834
412	11	78228
412	11	78123
412	11	78201
412	11	78235
412	11	78289
412	11	78842
412	11	78130
412	11	78121
412	11	78055
412	11	78297
412	11	78236
412	11	78056
412	11	78836
412	11	78879
412	11	78247
412	11	78015
412	11	78072
412	11	78253
412	11	78881
412	11	78045
412	11	78827
412	11	78003
412	11	78279
412	11	78838
412	11	78075
412	11	78124
412	11	78119
412	11	78207
412	11	78870
412	11	78830
412	11	78025
412	11	78131
412	11	78288
412	11	78833
412	11	76849
412	11	78675
412	11	78254
412	11	76842
412	11	78604
412	11	78218
412	11	78023
412	11	78287
412	11	78057
412	11	78829
412	11	78144
412	11	78828
413	11	76571
413	11	76557
413	11	76520
413	11	78608
413	11	76502
413	11	76501
413	11	76550
413	11	76573
413	11	76579
413	11	78947
413	11	76508
413	11	76530
413	11	76526
413	11	76599
413	11	76541
413	11	76538
413	11	78634
413	11	76504
413	11	76564
413	11	76656
413	11	76511
413	11	76567
413	11	76523
413	11	76547
413	11	76598
413	11	76596
413	11	76853
413	11	76577
413	11	76556
413	11	76533
413	11	76549
413	11	76539
413	11	76554
413	11	76548
413	11	76518
413	11	76528
413	11	76534
413	11	77857
413	11	76543
413	11	76513
413	11	76559
413	11	76570
413	11	76561
413	11	76503
413	11	76578
413	11	76505
413	11	76597
413	11	76574
413	11	76558
413	11	76522
413	11	76519
413	11	76569
413	11	76824
413	11	76542
413	11	76540
413	11	76544
416	11	75797
416	11	75706
416	11	75772
416	11	75835
416	11	75855
416	11	75882
416	11	75645
416	11	75759
416	11	75758
416	11	75832
416	11	75844
416	11	75707
416	11	75480
416	11	75849
416	11	75861
416	11	75798
416	11	75763
416	11	75686
416	11	75103
416	11	75703
416	11	75444
416	11	75487
416	11	75705
416	11	75750
416	11	75757
416	11	75754
416	11	75711
416	11	77850
416	11	75658
416	11	75493
416	11	75783
416	11	75779
416	11	75765
416	11	75791
416	11	75440
416	11	75451
416	11	75880
416	11	75701
416	11	75708
416	11	75801
416	11	75764
416	11	75784
416	11	75497
416	11	75853
416	11	75831
416	11	75755
416	11	75689
416	11	75702
416	11	75792
416	11	75766
416	11	75762
416	11	75803
416	11	75558
416	11	75652
416	11	75571
416	11	75789
416	11	75687
416	11	75704
416	11	75886
416	11	75709
416	11	75756
416	11	75667
416	11	75140
416	11	75653
416	11	75790
416	11	75771
416	11	75713
416	11	75644
416	11	75410
416	11	75680
416	11	75494
416	11	75127
416	11	75456
416	11	75568
416	11	75712
416	11	75455
416	11	75884
416	11	75799
416	11	75851
416	11	75846
416	11	75778
416	11	75802
416	11	75654
416	11	75773
416	11	75839
416	11	75710
416	11	75780
416	11	75457
416	11	75785
416	11	75478
416	11	75684
417	11	77962
417	11	77957
417	11	78159
417	11	77960
417	11	77963
417	11	77990
417	11	77974
417	11	77995
417	11	78107
417	11	77977
417	11	77970
417	11	77987
417	11	77950
417	11	77976
417	11	78141
417	11	78393
417	11	77989
417	11	77994
417	11	77904
417	11	77971
417	11	78377
417	11	77902
417	11	77961
417	11	77905
417	11	77973
417	11	77969
417	11	77968
417	11	77954
417	11	77993
417	11	77983
417	11	77967
417	11	78164
417	11	77951
417	11	77991
417	11	77984
417	11	77901
417	11	77982
417	11	77988
418	11	76524
418	11	76715
418	11	76621
418	11	76638
418	11	76637
418	11	76055
418	11	76689
418	11	76648
418	11	76666
418	11	76711
418	11	76680
418	11	76633
418	11	76632
418	11	76710
418	11	76565
418	11	76705
418	11	76650
418	11	76795
418	11	76693
418	11	76644
418	11	76676
418	11	76692
418	11	76702
418	11	76673
418	11	76630
418	11	76664
418	11	75848
418	11	76531
418	11	76634
418	11	76799
418	11	75860
418	11	76657
418	11	76703
418	11	76678
418	11	76661
418	11	76628
418	11	76635
418	11	76798
418	11	76684
418	11	76660
418	11	76686
418	11	76701
418	11	76687
418	11	76631
418	11	76525
418	11	76655
418	11	76714
418	11	76671
418	11	76704
418	11	76654
418	11	76649
418	11	76716
418	11	76685
418	11	76706
418	11	76707
418	11	76643
418	11	76691
418	11	76667
418	11	76624
418	11	76622
418	11	76653
418	11	76566
418	11	76642
418	11	76712
418	11	76797
418	11	76708
418	11	75840
418	11	76682
418	11	76640
418	11	76645
418	11	76690
418	11	76665
420	11	76384
420	11	76308
420	11	76460
420	11	76310
420	11	76374
420	11	76309
420	11	76307
420	11	76491
420	11	76301
420	11	73562
420	11	76360
420	11	76351
420	11	76379
420	11	73531
420	11	76251
420	11	76305
420	11	76458
420	11	76459
420	11	76380
420	11	76373
420	11	76357
420	11	76364
420	11	76366
420	11	76371
420	11	76365
420	11	76363
420	11	76385
420	11	76230
420	11	79247
420	11	76302
420	11	76228
420	11	79225
420	11	76270
420	11	76377
420	11	76389
420	11	76370
420	11	76483
420	11	76352
420	11	79227
420	11	76306
420	11	76354
420	11	76367
420	11	76311
420	11	76369
420	11	79252
420	11	79505
421	12	84244
421	12	84401
421	12	84409
421	12	84336
421	12	84056
421	12	84405
421	12	84307
421	12	84040
421	12	84302
421	12	84311
421	12	84201
421	12	84313
421	12	84404
421	12	84337
421	12	84315
421	12	84412
421	12	84330
421	12	84331
421	12	84414
421	12	84314
421	12	84041
421	12	84340
421	12	84016
421	12	84075
421	12	84015
421	12	84312
421	12	84317
421	12	84408
421	12	84301
421	12	84089
421	12	84324
421	12	84415
421	12	84037
421	12	84310
421	12	84402
421	12	84316
421	12	84067
421	12	84050
421	12	84329
421	12	84407
422	12	84645
422	12	84605
422	12	84602
422	12	84003
422	12	84665
422	12	84655
422	12	84628
422	12	84606
422	12	84620
422	12	84045
422	12	84601
422	12	84713
422	12	84013
422	12	84632
422	12	84082
422	12	84042
422	12	84660
422	12	84728
422	12	84057
422	12	84639
422	12	84627
422	12	84644
422	12	84630
422	12	84604
422	12	84640
422	12	84062
422	12	84643
422	12	84603
422	12	84663
422	12	84097
422	12	84032
422	12	84656
422	12	84647
422	12	84005
422	12	84629
422	12	84662
422	12	84626
422	12	84624
422	12	84631
422	12	84648
422	12	84664
422	12	84638
422	12	84637
422	12	84635
422	12	84652
422	12	84049
422	12	84623
422	12	84058
422	12	84633
422	12	84043
422	12	84646
422	12	84649
422	12	84651
422	12	84654
422	12	84004
422	12	84634
422	12	84622
422	12	84667
422	12	84731
422	12	84621
422	12	84636
422	12	84059
422	12	84653
423	12	83350
423	12	84078
423	12	84715
423	12	84113
423	12	89801
423	12	82944
423	12	84096
423	12	84323
423	12	89835
423	12	84526
423	12	84038
423	12	84068
423	12	83202
423	12	89833
423	12	83230
423	12	84327
423	12	82932
423	12	83209
423	12	83201
423	12	84755
423	12	84740
423	12	84024
423	12	84511
423	12	84723
423	12	89319
423	12	83122
423	12	84758
423	12	84131
423	12	84528
423	12	84782
423	12	84061
423	12	84332
423	12	84764
423	12	83211
423	12	84773
423	12	84756
423	12	84101
423	12	84120
423	12	83283
423	12	84022
423	12	84306
423	12	84143
423	12	84136
423	12	84171
423	12	84029
423	12	84722
423	12	84736
423	12	84145
423	12	83239
423	12	83220
423	12	83212
423	12	84724
423	12	84710
423	12	84341
423	12	83271
423	12	83101
423	12	84770
423	12	89828
423	12	84739
423	12	82942
423	12	84152
423	12	84761
423	12	84080
423	12	83243
423	12	84733
423	12	83281
423	12	89802
423	12	84783
423	12	84079
423	12	83237
423	12	84054
423	12	84701
423	12	83012
423	12	89314
423	12	82943
423	12	83285
423	12	84716
423	12	83414
423	12	83323
423	12	83204
423	12	84309
423	12	84184
423	12	84308
423	12	84772
423	12	83277
423	12	84039
423	12	83112
423	12	83110
423	12	84014
423	12	84088
423	12	84017
423	12	89815
423	12	89823
423	12	84790
423	12	84020
423	12	84157
423	12	82930
423	12	84123
423	12	84530
423	12	89883
423	12	89043
423	12	83206
423	12	84532
423	12	83228
423	12	84766
423	12	86022
423	12	84525
423	12	84083
423	12	84328
423	12	89042
423	12	89008
423	12	83118
423	12	84533
423	12	82901
423	12	84091
423	12	84189
423	12	83127
423	12	84304
423	12	83013
423	12	83210
423	12	84165
423	12	84775
423	12	84158
423	12	84759
423	12	83276
423	12	84021
423	12	84741
423	12	84023
423	12	83336
423	12	84760
423	12	84046
423	12	84150
423	12	82935
423	12	81610
423	12	84170
423	12	84107
423	12	89311
423	12	84531
423	12	84052
423	12	84094
423	12	83252
423	12	84767
423	12	84086
423	12	83119
423	12	84119
423	12	84199
423	12	84064
423	12	84333
423	12	84116
423	12	84321
423	12	82934
423	12	84320
423	12	83287
423	12	84034
423	12	82922
423	12	84072
423	12	84114
423	12	84110
423	12	84749
423	12	84044
423	12	84726
423	12	84105
423	12	84784
423	12	83311
423	12	82938
423	12	84318
423	12	82933
423	12	83272
423	12	84148
423	12	83014
423	12	89803
423	12	84006
423	12	84535
423	12	84718
423	12	84087
423	12	84729
423	12	84520
423	12	84134
423	12	81633
423	12	83126
423	12	83002
423	12	84513
423	12	84115
423	12	84125
423	12	84721
423	12	83217
423	12	82929
423	12	84781
423	12	89822
423	12	83347
423	12	84112
423	12	84001
423	12	84002
423	12	84011
423	12	89830
423	12	84007
423	12	83238
423	12	84104
423	12	84322
423	12	89317
423	12	84026
423	12	84066
423	12	84130
423	12	84537
423	12	83124
423	12	84501
423	12	84121
423	12	84109
423	12	83121
423	12	84338
423	12	84060
423	12	83261
423	12	83232
423	12	82939
423	12	83343
423	12	84518
423	12	84512
423	12	83318
423	12	84036
423	12	84752
423	12	84335
423	12	84516
423	12	89821
423	12	84779
423	12	83120
423	12	83312
423	12	83025
423	12	84144
423	12	83342
423	12	84053
423	12	84542
423	12	84047
423	12	89824
423	12	83115
423	12	83113
423	12	86432
423	12	83001
423	12	83245
423	12	84746
423	12	84529
423	12	84008
423	12	84132
423	12	84751
423	12	84102
423	12	84073
423	12	84750
423	12	82945
423	12	84128
423	12	84780
423	12	84319
423	12	84523
423	12	84774
423	12	84108
423	12	84127
423	12	84745
423	12	81648
423	12	84738
423	12	89315
423	12	84753
423	12	84720
423	12	84139
423	12	83250
423	12	84118
423	12	84027
423	12	82925
423	12	83011
423	12	83214
423	12	84051
423	12	84025
423	12	83346
423	12	84093
423	12	84031
423	12	84539
423	12	84714
423	12	84657
423	12	84737
423	12	83203
423	12	83123
423	12	83263
423	12	82936
423	12	82937
423	12	84103
423	12	84711
423	12	83116
423	12	84111
423	12	84010
423	12	84106
423	12	84742
423	12	83234
423	12	83111
423	12	84126
423	12	84339
423	12	84069
423	12	84743
423	12	84141
423	12	84747
423	12	84070
423	12	83205
423	12	84712
423	12	84730
423	12	84719
423	12	83114
423	12	84076
423	12	83223
423	12	84095
423	12	86021
423	12	84071
423	12	84771
423	12	82923
423	12	84063
423	12	82931
423	12	83233
423	12	84180
423	12	84085
423	12	83241
423	12	84776
423	12	84765
423	12	84744
423	12	82902
423	12	83254
423	12	84147
423	12	84084
423	12	84522
423	12	84090
423	12	89301
423	12	84098
423	12	84791
423	12	84305
423	12	84757
423	12	84055
423	12	83246
423	12	84138
423	12	84133
423	12	86052
423	12	84028
423	12	84754
423	12	83286
423	12	84763
423	12	84151
423	12	84117
423	12	82941
423	12	84734
423	12	84334
423	12	84033
423	12	84521
423	12	84190
423	12	84536
423	12	84326
423	12	84124
423	12	84092
423	12	83128
423	12	84325
423	12	84762
423	12	84035
423	12	89318
423	12	84018
423	12	84735
423	12	84732
423	12	84725
423	12	84122
423	12	84065
424	1	12945
424	1	05765
424	1	05466
424	1	05681
424	1	05766
424	1	05649
424	1	05843
424	1	05662
424	1	05402
424	1	05602
424	1	12967
424	1	12943
424	1	12956
424	1	05842
424	1	12941
424	1	12996
424	1	05774
424	1	05490
424	1	12836
424	1	05494
424	1	05674
424	1	05750
424	1	05658
424	1	12965
424	1	12961
424	1	05470
424	1	05477
424	1	12901
424	1	13672
424	1	12847
424	1	12987
424	1	13649
424	1	05847
424	1	05657
424	1	05620
424	1	05734
424	1	12933
424	1	05491
424	1	05472
424	1	12974
424	1	05733
424	1	05738
424	1	05677
424	1	05737
424	1	05741
424	1	12966
424	1	05086
424	1	12916
424	1	05445
424	1	12992
424	1	12855
424	1	05650
424	1	12952
424	1	05443
424	1	12955
424	1	12979
424	1	05751
424	1	13694
424	1	12972
424	1	12962
424	1	05441
424	1	05603
424	1	05773
424	1	05666
424	1	05458
424	1	05405
424	1	13687
424	1	13655
424	1	13652
424	1	05731
424	1	05701
424	1	13662
424	1	05743
424	1	05654
424	1	05487
424	1	12960
424	1	13613
424	1	12914
424	1	12944
424	1	12926
424	1	12879
424	1	12919
424	1	12976
424	1	05702
424	1	05452
424	1	05676
424	1	12932
424	1	05827
424	1	12922
424	1	05469
424	1	12978
424	1	05671
424	1	05826
424	1	05744
424	1	05670
424	1	05488
424	1	05440
424	1	05740
424	1	05473
424	1	05648
424	1	12980
424	1	12969
424	1	13678
424	1	12928
424	1	12957
424	1	12924
424	1	12937
424	1	12973
424	1	05404
424	1	05778
424	1	12861
424	1	13697
424	1	05652
424	1	12997
424	1	05663
424	1	12852
424	1	05673
424	1	12958
424	1	12883
424	1	05447
424	1	05739
424	1	05656
424	1	12812
424	1	05655
424	1	12910
424	1	12911
424	1	12935
424	1	05463
424	1	12912
424	1	12913
424	1	05777
424	1	12917
424	1	05647
424	1	05442
424	1	12998
424	1	12995
424	1	12921
424	1	13625
424	1	05678
424	1	05758
424	1	05664
424	1	12939
424	1	13667
424	1	05489
424	1	05641
424	1	12927
424	1	05446
424	1	13677
424	1	12981
424	1	12903
424	1	05760
424	1	12989
424	1	12942
424	1	12985
424	1	12964
424	1	05665
424	1	05471
424	1	05653
424	1	12950
424	1	05403
424	1	05041
424	1	05736
424	1	05759
424	1	05406
424	1	05444
424	1	12975
424	1	12983
424	1	05449
424	1	05753
424	1	12986
424	1	13696
424	1	05730
424	1	12920
424	1	05448
424	1	05464
424	1	05601
424	1	05775
424	1	12970
424	1	05468
424	1	05745
424	1	05453
424	1	05036
424	1	05478
424	1	12949
424	1	05764
424	1	05481
424	1	05482
424	1	05682
424	1	05486
424	1	12929
424	1	12977
424	1	05680
424	1	12930
424	1	05667
424	1	05770
424	1	13699
424	1	05604
424	1	05476
424	1	05757
424	1	12923
424	1	13617
424	1	05495
424	1	05609
424	1	12918
424	1	05661
424	1	05841
424	1	05451
424	1	05640
424	1	05660
424	1	05456
424	1	05742
424	1	12936
424	1	12874
424	1	05450
424	1	05459
424	1	05408
424	1	05455
424	1	13676
424	1	05735
424	1	05679
424	1	05407
424	1	12915
424	1	05492
424	1	05763
424	1	13660
424	1	12993
424	1	05465
424	1	05474
424	1	13647
424	1	05633
424	1	05461
424	1	05253
424	1	13683
424	1	05761
424	1	05483
424	1	05651
424	1	12934
424	1	05485
424	1	05675
424	1	12953
424	1	05401
424	1	05769
424	1	05672
424	1	05732
424	1	05454
424	1	12959
424	1	05479
424	1	05460
424	1	13668
424	1	12946
424	1	05457
426	5	22185
426	5	20070
426	5	22333
426	5	20172
426	5	22032
426	5	22026
426	5	22102
426	5	20102
426	5	20151
426	5	22194
426	5	20103
426	5	22211
426	5	20158
426	5	20137
426	5	22639
426	5	22040
426	5	22060
426	5	20168
426	5	20167
426	5	22122
426	5	20310
426	5	22308
426	5	22311
426	5	22336
426	5	22159
426	5	22042
426	5	20119
426	5	20117
426	5	20165
426	5	22108
426	5	22204
426	5	20330
426	5	22079
426	5	22315
426	5	20124
426	5	22158
426	5	20115
426	5	20350
426	5	22234
426	5	22151
426	5	20199
426	5	20131
426	5	22310
426	5	22205
426	5	22313
426	5	20147
426	5	22640
426	5	20113
426	5	22015
426	5	22305
426	5	20134
426	5	20139
426	5	22009
426	5	20406
426	5	20171
426	5	22035
426	5	20206
426	5	22191
426	5	22227
426	5	22193
426	5	22201
426	5	20107
426	5	20196
426	5	20176
426	5	22125
426	5	22183
426	5	22150
426	5	22303
426	5	22244
426	5	20142
426	5	22116
426	5	20193
426	5	22039
426	5	22037
426	5	20141
426	5	22103
426	5	20194
426	5	22152
426	5	20191
426	5	20118
426	5	22207
426	5	22038
426	5	20197
426	5	22180
426	5	22118
426	5	22712
426	5	20140
426	5	22728
426	5	22222
426	5	22172
426	5	22182
426	5	20144
426	5	22213
426	5	20160
426	5	20155
426	5	20116
426	5	22210
426	5	20138
426	5	20101
426	5	22181
426	5	20110
426	5	22199
426	5	20041
426	5	20178
426	5	20169
426	5	20122
426	5	20198
426	5	22044
426	5	20182
426	5	20192
426	5	20195
426	5	22314
426	5	22320
426	5	20121
426	5	20105
426	5	22219
426	5	22229
426	5	22734
426	5	22041
426	5	20143
426	5	22156
426	5	22643
426	5	22334
426	5	20104
426	5	22031
426	5	20109
426	5	20148
426	5	20187
426	5	22716
426	5	22184
426	5	22242
426	5	20136
426	5	22206
426	5	20156
426	5	22025
426	5	20152
426	5	22307
426	5	22245
426	5	22067
426	5	20120
426	5	22033
426	5	22226
426	5	20188
426	5	22309
426	5	22046
426	5	20186
426	5	22742
426	5	22246
426	5	22747
426	5	22304
426	5	22106
426	5	20163
426	5	20175
426	5	20301
426	5	22043
426	5	22243
426	5	20181
426	5	22101
426	5	22209
426	5	22312
426	5	22217
426	5	22066
426	5	22161
426	5	22214
426	5	22119
426	5	22724
426	5	20111
426	5	20177
426	5	22107
426	5	20190
426	5	22153
426	5	20069
426	5	20129
426	5	22301
426	5	22003
426	5	20146
426	5	22121
